"file","sheet","row","section","description","qty","unitPrice","total","totalFormula","qtyFormula","unitPriceFormula","isSectionOrHeader"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","20","Labour Rates - Daily Rates","Overtime Charged @ 1.5T  (Inc. Pre-Calls & Call Times Prior to 07:00)","","87.75","TBC","","","","False"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","21","Labour Rates - Daily Rates","Sunday and Bank Holiday Work charged at Double Time","","585.00","TBC","","","","False"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","22","Labour Rates - Daily Rates","Turnaround Day After Night Work Chargeable from 23:59","","585.00","TBC","","","","False"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","23","Labour Rates - Daily Rates","Supplementary charge for Late Working between 22:00 & 23:59","","292.50","TBC","","","","False"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","24","Labour Rates - Daily Rates","Supplementary charge applies for Saturday working","","292.50","TBC","","","","False"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","25","Labour Rates - Daily Rates","Commercials - Sundays, Night Work charged at 2T /  Saturday Charged 1.5T - APA","","585.00","TBC","","","","False"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","26","Labour Rates - Daily Rates","Recce Charge per man","","585.00","TBC","","","","False"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","28","Travel Charges","Travel Charges","","","","","","","True"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","29","Travel Charges","Tracking Vehicle Mileage (Miles) Subject to Tracking Mileage","","1.55","-","=E29*F29","","","False"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","30","Travel Charges","Tracking Vehicle and Crew Travel Days","","585.00","-","=E30*F30","","","False"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","31","Travel Charges","Tracking Vehicle and Crew Travel Time","","58.50","TBC","","","","False"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","32","Travel Charges","London and Home Counties Fixed Travel Charge","","185.00","-","=E32*F32","","","False"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","33","Travel Charges","Hotel & Overnight charge if Tracking Vehicle is pre-rigged & left rigged between shoot days","","150.00","TBC","","","","True"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","34","Travel Charges","London Congestion-ULEZ Charge Per Vehicle","","30.00","-","=E34*F34","","","False"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","35","Travel Charges","Clean air zone charge where applicable","","TBC","TBC","","","","False"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","36","Travel Charges","Travel Meal Allowance per man per day","","22.00","","","","","True"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","37","Travel Charges","Hotel Per Man Per Room","","","Production","","","","True"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","38","Travel Charges","Overnights (Meal Allowance) per man","","35.00","","","","","False"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","39","Travel Charges","Breakfast/Lunch not Supplied on location per man","","22.00","TBC","","","","False"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","40","Travel Charges","Recce Travel Time/Travel Day (When recce is outside the London area)","","58.50","TBC","","","","False"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","41","Travel Charges","Recce Mileage (Inc On Location Recce Mileage, Location to Location Moves)","","0.68","TBC","","","","False"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","43","Travel Charges","","Total Price £","","-","=SUM(G12:G42)-2*G16","","","False"
"Q Sprinter No.1 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","44","Travel Charges","","Excludes VAT","","","","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","10","Sprinter No.2 Command Vehicle / Video Pursuit  Elite Tracking Vehicle","DESCRIPTION","QTY","UNIT PRICE","TOTAL","","","","True"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","12","Equipment - Daily Rates       (Optional Equipment Charged if Used or Booked)","Equipment - Daily Rates       (Optional Equipment Charged if Used or Booked)","","","","","","","True"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","13","Equipment - Daily Rates       (Optional Equipment Charged if Used or Booked)","Sprinter No.2 Command Vehicle / Mobile Video Village","","700.00","-","=E13*F13","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","14","Equipment - Daily Rates       (Optional Equipment Charged if Used or Booked)","3K Generator including Fuel","","180.00","-","=E14*F14","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","15","Equipment - Daily Rates       (Optional Equipment Charged if Used or Booked)","Pre-Rigging & Additional Equipment","","","TBC","","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","16","Equipment - Daily Rates       (Optional Equipment Charged if Used or Booked)","Equipment Discount","Less","","0.00","=SUM(G12:G15)*F16","","","True"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","18","Labour Rates - Daily Rates","Labour Rates - Daily Rates","","","","","","","True"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","19","Labour Rates - Daily Rates","To Services of Driver/Technician per 10hr Cont. Day (Call to Wrap)","","585.00","-","=E19*F19","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","20","Labour Rates - Daily Rates","Overtime Charged @ 1.5T  (Inc. Pre-Calls & Call Times Prior to 07:00)","","87.75","TBC","","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","21","Labour Rates - Daily Rates","Sunday and Bank Holiday Work charged at Double Time","","585.00","TBC","","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","22","Labour Rates - Daily Rates","Turnaround Day After Night Work Chargeable from 23:59","","585.00","TBC","","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","23","Labour Rates - Daily Rates","Supplementary charge for Late Working between 22:00 & 23:59","","292.50","TBC","","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","24","Labour Rates - Daily Rates","Supplementary charge applies for Saturday working","","292.50","TBC","","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","25","Labour Rates - Daily Rates","Commercials - Sundays, Night Work charged at 2T /  Saturday Charged 1.5T - APA","","585.00","TBC","","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","26","Labour Rates - Daily Rates","Recce Charge per man","","585.00","TBC","","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","28","Travel Charges","Travel Charges","","","","","","","True"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","29","Travel Charges","Tracking Vehicle Mileage (Miles) Subject to Tracking Mileage","","1.55","-","=E29*F29","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","30","Travel Charges","Tracking Vehicle and Crew Travel Days","","585.00","TBC","","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","31","Travel Charges","Tracking Vehicle and Crew Travel Time","","58.50","TBC","","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","32","Travel Charges","London and Home Counties Fixed Travel Charge","","185.00","-","=E32*F32","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","33","Travel Charges","Hotel & Overnight charge if Tracking Vehicle is pre-rigged & left rigged between shoot days","","150.00","TBC","","","","True"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","34","Travel Charges","London Congestion-ULEZ Charge Per Vehicle","","30.00","-","=E34*F34","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","35","Travel Charges","Clean air zone charge where applicable","","TBC","TBC","","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","36","Travel Charges","Travel Meal Allowance per man per day","","22.00","TBC","","","","True"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","37","Travel Charges","Hotel Per Man Per Room","","","Production","","","","True"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","38","Travel Charges","Overnights (Meal Allowance) per man","","35.00","TBC","","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","39","Travel Charges","Breakfast/Lunch not Supplied on location per man","","22.00","TBC","","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","40","Travel Charges","Recce Travel Time/Travel Day (When recce is outside the London area)","","58.50","TBC","","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","41","Travel Charges","Recce Mileage (Inc On Location Recce Mileage, Location to Location Moves)","","0.68","TBC","","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","43","Travel Charges","","Total Price £","","-","=SUM(G12:G42)-2*G16","","","False"
"Q Sprinter No.2 Video Pursuit Vehicle 2026.xls","Bickers Action Quote","44","Travel Charges","","Excludes VAT","","","","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","10","Tiger 6 Open Top Tracking Vehicle - Compact Plate Shot Vehicle","DESCRIPTION","QTY","UNIT PRICE","TOTAL","","","","True"
"Q Tiger 6 2026.xls","Bickers Action Quote","12","Equipment - Daily Rates       (Optional Equipment Charged if Used or Booked)","Equipment - Daily Rates       (Optional Equipment Charged if Used or Booked)","","","","","","","True"
"Q Tiger 6 2026.xls","Bickers Action Quote","13","Equipment - Daily Rates       (Optional Equipment Charged if Used or Booked)","Tiger 6 Tracking Vehicle - Plate Shot Vehicle","","700.00","-","=E13*F13","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","14","Equipment - Daily Rates       (Optional Equipment Charged if Used or Booked)","Performance Service parts charge","","125.00","TBC","","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","15","Equipment - Daily Rates       (Optional Equipment Charged if Used or Booked)","Remote Head mounts - Post Rigs                         Unit Price","","185.00","TBC","","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","16","Equipment - Daily Rates       (Optional Equipment Charged if Used or Booked)","Basic Riggers Scaffolding  Kit","","95.00","TBC","","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","17","Equipment - Daily Rates       (Optional Equipment Charged if Used or Booked)","Pre-Rigging & Additional Equipment","","","TBC","","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","18","Equipment - Daily Rates       (Optional Equipment Charged if Used or Booked)","Equipment Discount","Less","0.0%","0.00","=SUM(G13:G17)*F18","","","True"
"Q Tiger 6 2026.xls","Bickers Action Quote","20","Labour Rates - Daily Rates","Labour Rates - Daily Rates","","","","","","","True"
"Q Tiger 6 2026.xls","Bickers Action Quote","21","Labour Rates - Daily Rates","To Services of Driver/Technician per 10hr Cont. day (Call to Wrap)","","585.00","-","=E21*F21","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","22","Labour Rates - Daily Rates","Overtime Charged @ 1.5T (Inc. Pre-Calls & Call Times Prior to 07:00)","","87.75","TBC","","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","23","Labour Rates - Daily Rates","Stunt Interactive Driving (Higher Speed Choreographed Driving and or Braking Traction)","","150.00","TBC","","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","24","Labour Rates - Daily Rates","Sunday and Bank Holiday Work charged at Double Time","","585.00","TBC","","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","25","Labour Rates - Daily Rates","Turnaround Day After Night Work Chargeable from 23:59","","585.00","TBC","","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","26","Labour Rates - Daily Rates","Supplementary charge for Late Working between 22:00 & 23:59","","292.50","TBC","","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","27","Labour Rates - Daily Rates","Supplementary charge applies for Saturday working","","292.50","TBC","","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","28","Labour Rates - Daily Rates","Commercials - Sundays, Night Work charged at 2T /  Saturday Charged 1.5T - APA","","585.00","TBC","","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","29","Labour Rates - Daily Rates","Recce Charge per man","","585.00","-","=E29*F29","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","31","Travel Charges","Travel Charges","","","","","","","True"
"Q Tiger 6 2026.xls","Bickers Action Quote","32","Travel Charges","Transport Vehicle","","175.00","-","=E32*F32","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","33","Travel Charges","Tracking Vehicle Mileage (Miles) Subject to Tracking Mileage","","1.55","-","=E33*F33","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","34","Travel Charges","Tracking Vehicle and Crew Travel Days","","585.00","TBC","","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","35","Travel Charges","Tracking Vehicle and Crew Travel Time","","58.50","TBC","","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","36","Travel Charges","London and Home Counties Fixed Travel Charge","","185.00","-","=E36*F36","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","37","Travel Charges","London Congestion-ULEZ Charge per vehicle","","30.00","-","=E37*F37","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","38","Travel Charges","Clean air zone charge where applicable","","TBC","TBC","","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","39","Travel Charges","Hotel & Overnight charge if Tracking Vehicle is pre-rigged & left rigged between shoot days","","150.00","TBC","","","","True"
"Q Tiger 6 2026.xls","Bickers Action Quote","40","Travel Charges","Travel Meal Allowance per man per day","","22.00","TBC","","","","True"
"Q Tiger 6 2026.xls","Bickers Action Quote","41","Travel Charges","Overnight Meal Allowance","","35.00","TBC","","","","False"
"Q Tiger 6 2026.xls","Bickers Action Quote","42","Travel Charges","Hotel Per Man Per Room","TBC","","Production","","","","True"
"Q Tiger 6 2026.xls","Bickers Action Quote","43","Travel Charges","Breakfast/Lunch not Supplied on location per man","","22.00","TBC","","","","False"
